entityID,name,position,type
DDI-DrugBank.d78.s1.e7,multivitamins,145-157,group
DDI-DrugBank.d78.s1.e8,iron,170-173,drug
DDI-DrugBank.d78.s1.e9,zinc,178-181,drug
DDI-DrugBank.d78.s1.e10,VIDEX,255-259,brand
DDI-DrugBank.d78.s1.e11,didanosine,262-271,drug
DDI-DrugBank.d78.s1.e12,quinolones,394-403,group
DDI-DrugBank.d78.s2.e0,grepafloxacin,72-84,drug
DDI-DrugBank.d78.s3.e0,Caffeine,0-7,drug
DDI-DrugBank.d78.s3.e1,Theobromine,9-19,drug
DDI-DrugBank.d78.s3.e2,Grepafloxacin,21-33,drug
DDI-DrugBank.d78.s3.e3,quinolones,47-56,group
DDI-DrugBank.d78.s3.e4,caffeine,89-96,drug
DDI-DrugBank.d78.s3.e5,theobromine,102-112,drug
DDI-DrugBank.d78.s5.e0,caffeine,112-119,drug
DDI-DrugBank.d78.s5.e1,theobromine,125-135,drug
DDI-DrugBank.d78.s6.e0,Theophylline,0-11,drug
DDI-DrugBank.d78.s6.e1,Grepafloxacin,14-26,drug
DDI-DrugBank.d78.s6.e2,theophylline,76-87,drug
DDI-DrugBank.d78.s7.e0,theophylline,6-17,drug
DDI-DrugBank.d78.s7.e1,grepafloxacin,48-60,drug
DDI-DrugBank.d78.s7.e2,theophylline,102-113,drug
DDI-DrugBank.d78.s8.e0,grepafloxacin,38-50,drug
DDI-DrugBank.d78.s8.e1,theophylline,79-90,drug
DDI-DrugBank.d78.s8.e2,theophylline,97-108,drug
DDI-DrugBank.d78.s8.e3,grepafloxacin,180-192,drug
DDI-DrugBank.d78.s8.e4,theophylline,218-229,drug
DDI-DrugBank.d78.s9.e0,Warfarin,0-7,drug
DDI-DrugBank.d78.s9.e1,warfarin,32-39,drug
DDI-DrugBank.d78.s9.e2,grepafloxacin,99-111,drug
DDI-DrugBank.d78.s10.e0,quinolones,22-31,group
DDI-DrugBank.d78.s10.e1,warfarin,78-85,drug
DDI-DrugBank.d78.s10.e2,quinolone antimicrobial,196-218,group
DDI-DrugBank.d78.s10.e3,warfarin,241-248,drug
DDI-DrugBank.d78.s11.e0,grepafloxacin,97-109,drug
DDI-DrugBank.d78.s11.e1,theophylline,114-125,drug
DDI-DrugBank.d78.s11.e2,grepafloxacin,142-154,drug
DDI-DrugBank.d78.s11.e3,theophylline,165-176,drug
DDI-DrugBank.d78.s12.e0,grepafloxacin,72-84,drug
DDI-DrugBank.d78.s13.e0,grepafloxacin,53-65,drug
DDI-DrugBank.d78.s13.e1,theophylline,101-112,drug
DDI-DrugBank.d78.s14.e0,quinolones,19-28,group
DDI-DrugBank.d78.s14.e1,cyclosporine,95-106,drug
DDI-DrugBank.d78.s16.e0,terfenadine,8-18,drug
DDI-DrugBank.d78.s16.e1,astemizole,21-30,drug
DDI-DrugBank.d78.s16.e2,cisapride,33-41,drug
DDI-DrugBank.d78.s16.e3,midazolam,44-52,drug
DDI-DrugBank.d78.s16.e4,triazolam,59-67,drug
DDI-DrugBank.d78.s17.e0,grepafloxacin,50-62,drug
DDI-DrugBank.d78.s18.e0,grepafloxacin,111-123,drug
DDI-DrugBank.d78.s19.e0,Nonsteroidal Anti-inflammatory Drugs,0-35,group
DDI-DrugBank.d78.s19.e1,NSAIDs,38-43,group
DDI-DrugBank.d78.s19.e2,nonsteroidal anti inflammatory drug,83-117,group
DDI-DrugBank.d78.s19.e3,quinolone,126-134,group
DDI-DrugBank.d78.s20.e0,Antidiabetic Agents,0-18,group
DDI-DrugBank.d78.s20.e1,quinolones,152-161,group
DDI-DrugBank.d78.s20.e2,antidiabetic agent,170-187,group
DDI-DrugBank.d493.s0.e0,Methotrexate,0-11,drug
DDI-DrugBank.d493.s0.e1,HUMIRA,14-19,brand
DDI-DrugBank.d493.s0.e2,MTX,90-92,drug
DDI-DrugBank.d493.s1.e0,HUMIRA,63-68,brand
DDI-DrugBank.d493.s1.e1,MTX,73-75,drug
DDI-DrugBank.d493.s2.e0,Anakinra,0-7,drug
DDI-DrugBank.d493.s2.e1,anakinra,39-46,drug
DDI-DrugBank.d493.s2.e2,interleukin-1 antagonist,52-75,group
DDI-DrugBank.d493.s2.e3,TNF-blocking agent,90-107,group
DDI-DrugBank.d493.s3.e0,anakinra,27-34,drug
DDI-DrugBank.d493.s3.e1,HUMIRA,61-66,brand
DDI-DrugBank.d493.s4.e0,anakinra,30-37,drug
DDI-DrugBank.d493.s4.e1,TNF-blocking agents,50-68,group
DDI-DrugBank.d493.s4.e2,HUMIRA,81-86,brand
DDI-DrugBank.d21.s0.e0,ELSPAR,48-53,brand
DDI-DrugBank.d21.s0.e1,methotrexate,93-104,drug
DDI-DrugBank.d21.s0.e2,methotrexate,143-154,drug
DDI-DrugBank.d21.s1.e0,methotrexate,64-75,drug
DDI-DrugBank.d21.s1.e1,ELSPAR,82-87,brand
DDI-DrugBank.d21.s1.e2,ELSPAR,121-126,brand
DDI-DrugBank.d484.s0.e0,Etonogestrel,0-11,drug
DDI-DrugBank.d484.s0.e1,acetaminophen,58-70,drug
DDI-DrugBank.d484.s0.e2,Tylenol,73-79,brand
DDI-DrugBank.d484.s0.e3,antibiotics,83-93,group
DDI-DrugBank.d484.s0.e4,ampicillin,103-112,drug
DDI-DrugBank.d484.s0.e5,tetracycline,118-129,drug
DDI-DrugBank.d484.s0.e6,anticonvulsants,132-146,group
DDI-DrugBank.d484.s0.e7,Dilantin,149-156,brand
DDI-DrugBank.d484.s0.e8,Phenobarbital,159-171,drug
DDI-DrugBank.d484.s0.e9,Tegretol,174-181,brand
DDI-DrugBank.d484.s0.e10,Trileptal,184-192,brand
DDI-DrugBank.d484.s0.e11,Topamax,195-201,brand
DDI-DrugBank.d484.s0.e12,Felbatol,204-211,brand
DDI-DrugBank.d484.s0.e13,antifungals,215-225,group
DDI-DrugBank.d484.s0.e14,Gris-PEG,228-235,brand
DDI-DrugBank.d484.s0.e15,Nizoral,238-244,brand
DDI-DrugBank.d484.s0.e16,Sporanox,247-254,brand
DDI-DrugBank.d484.s0.e17,atorvastatin,258-269,drug
DDI-DrugBank.d484.s0.e18,Lipitor,272-278,brand
DDI-DrugBank.d484.s0.e19,clofibrate,282-291,drug
DDI-DrugBank.d484.s0.e20,Atromid-S,294-302,brand
DDI-DrugBank.d484.s0.e21,cyclosporine,306-317,drug
DDI-DrugBank.d484.s0.e22,Neoral,320-325,brand
DDI-DrugBank.d484.s0.e23,Sandimmune,328-337,brand
DDI-DrugBank.d484.s0.e24,protease inhibitors,365-383,group
DDI-DrugBank.d484.s0.e25,Agenerase,386-394,brand
DDI-DrugBank.d484.s0.e26,Crixivan,397-404,brand
DDI-DrugBank.d484.s0.e27,Fortovase,407-415,brand
DDI-DrugBank.d484.s0.e28,Invirase,418-425,brand
DDI-DrugBank.d484.s0.e29,Kaletra,428-434,brand
DDI-DrugBank.d484.s0.e30,Norvir,437-442,brand
DDI-DrugBank.d484.s0.e31,Viracept,445-452,brand
DDI-DrugBank.d484.s0.e32,morphine,456-463,drug
DDI-DrugBank.d484.s0.e33,Astramorph,466-475,brand
DDI-DrugBank.d484.s0.e34,Kadian,478-483,brand
DDI-DrugBank.d484.s0.e35,MS Contin,486-494,brand
DDI-DrugBank.d484.s0.e36,phenylbutazone,498-511,drug
DDI-DrugBank.d484.s0.e37,prednisolone,514-525,drug
DDI-DrugBank.d484.s0.e38,Prelone,528-534,brand
DDI-DrugBank.d484.s0.e39,rifadin,538-544,brand
DDI-DrugBank.d484.s0.e40,rifampin,547-554,drug
DDI-DrugBank.d484.s0.e41,temazepam,574-582,drug
DDI-DrugBank.d484.s0.e42,theophylline,585-596,drug
DDI-DrugBank.d484.s0.e43,Theo-Dur,599-606,brand
DDI-DrugBank.d484.s0.e44,vitamin C,614-622,drug
DDI-DrugBank.d22.s0.e0,Aminosalicylic acid,0-18,drug
DDI-DrugBank.d22.s0.e1,digoxin,47-53,drug
DDI-DrugBank.d22.s0.e2,Lanoxin,56-62,brand
DDI-DrugBank.d22.s0.e3,Lanoxicaps,65-74,drug
DDI-DrugBank.d22.s1.e0,digoxin,32-38,drug
DDI-DrugBank.d22.s1.e1,aminosalicylic acid,53-71,drug
DDI-DrugBank.d22.s1.e2,digoxin,90-96,drug
DDI-DrugBank.d22.s2.e0,Aminosalicylic acid,0-18,drug
DDI-DrugBank.d22.s2.e1,vitamin B12,56-66,drug
DDI-DrugBank.d22.s3.e0,vitamin B12,33-43,drug
DDI-DrugBank.d22.s3.e1,aminosalicylic acid,69-87,drug
DDI-DrugBank.d469.s0.e0,TRACRIUM,61-68,brand
DDI-DrugBank.d469.s0.e1,enflurane,79-87,drug
DDI-DrugBank.d469.s1.e0,isoflurane,0-9,drug
DDI-DrugBank.d469.s2.e0,halothane,0-8,drug
DDI-DrugBank.d469.s3.e0,antibiotics,8-18,group
DDI-DrugBank.d469.s3.e1,aminoglycosides,36-50,group
DDI-DrugBank.d469.s3.e2,polymyxins,56-65,group
DDI-DrugBank.d469.s4.e0,lithium,0-6,drug
DDI-DrugBank.d469.s5.e0,magnesium,0-8,drug
DDI-DrugBank.d469.s6.e0,procainamide,0-11,drug
DDI-DrugBank.d469.s7.e0,TRACRIUM,61-68,brand
DDI-DrugBank.d469.s7.e1,enflurane,79-87,drug
DDI-DrugBank.d469.s7.e2,isoflurane,89-98,drug
DDI-DrugBank.d469.s7.e3,halothane,100-108,drug
DDI-DrugBank.d469.s7.e4,antibiotics,118-128,group
DDI-DrugBank.d469.s7.e5,aminoglycosides,146-160,group
DDI-DrugBank.d469.s7.e6,polymyxins,166-175,group
DDI-DrugBank.d469.s7.e7,lithium,177-183,drug
DDI-DrugBank.d469.s7.e8,magnesium,185-193,drug
DDI-DrugBank.d469.s7.e9,procainamide,201-212,drug
DDI-DrugBank.d469.s7.e10,quinidine,218-226,drug
DDI-DrugBank.d469.s8.e0,muscle relaxants,9-24,group
DDI-DrugBank.d469.s9.e0,succinylcholine,28-42,drug
DDI-DrugBank.d469.s9.e1,TRACRIUM,160-167,brand
DDI-DrugBank.d469.s10.e0,TRACRIUM,0-7,brand
DDI-DrugBank.d469.s10.e1,succinylcholine,71-85,drug
DDI-DrugBank.d523.s0.e0,baclofen,68-75,drug
DDI-DrugBank.d523.s1.e0,baclofen,47-54,drug
DDI-DrugBank.d523.s1.e1,morphine,79-86,drug
DDI-DrugBank.d523.s2.e0,KEMSTRO,14-20,brand
DDI-DrugBank.d523.s2.e1,baclofen,78-85,drug
DDI-DrugBank.d523.s3.e0,baclofen,101-108,drug
DDI-DrugBank.d523.s15.e0,baclofen,90-97,drug
DDI-DrugBank.d523.s16.e0,KEMSTROTM,41-49,brand
DDI-DrugBank.d523.s16.e1,baclofen,81-88,drug
DDI-DrugBank.d29.s0.e0,Esomeprazole,0-11,drug
DDI-DrugBank.d29.s1.e0,esomeprazole,45-56,drug
DDI-DrugBank.d29.s3.e0,esomeprazole,41-52,drug
DDI-DrugBank.d29.s3.e1,phenytoin,113-121,drug
DDI-DrugBank.d29.s3.e2,warfarin,124-131,drug
DDI-DrugBank.d29.s3.e3,quinidine,134-142,drug
DDI-DrugBank.d29.s3.e4,clarithromycin,145-158,drug
DDI-DrugBank.d29.s3.e5,amoxicillin,163-173,drug
DDI-DrugBank.d29.s4.e0,warfarin,107-114,drug
DDI-DrugBank.d29.s4.e1,esomeprazole,120-131,drug
DDI-DrugBank.d29.s6.e0,proton pump inhibitors,22-43,group
DDI-DrugBank.d29.s6.e1,warfarin,49-56,drug
DDI-DrugBank.d29.s7.e0,Esomeprazole,0-11,drug
DDI-DrugBank.d29.s7.e1,esomeprazole,63-74,drug
DDI-DrugBank.d29.s8.e0,esomeprazole,20-31,drug
DDI-DrugBank.d29.s8.e1,diazepam,43-50,drug
DDI-DrugBank.d29.s8.e2,diazepam,117-124,drug
DDI-DrugBank.d29.s9.e0,diazepam,27-34,drug
DDI-DrugBank.d29.s10.e0,diazepam,44-51,drug
DDI-DrugBank.d29.s11.e0,Esomeprazole,0-11,drug
DDI-DrugBank.d29.s12.e0,esomeprazole,11-22,drug
DDI-DrugBank.d29.s12.e1,ketoconazole,136-147,drug
DDI-DrugBank.d29.s12.e2,iron,150-153,drug
DDI-DrugBank.d29.s12.e3,digoxin,165-171,drug
DDI-DrugBank.d29.s13.e0,contraceptives,25-38,group
DDI-DrugBank.d29.s13.e1,diazepam,41-48,drug
DDI-DrugBank.d29.s13.e2,phenytoin,51-59,drug
DDI-DrugBank.d29.s13.e3,quinidine,65-73,drug
DDI-DrugBank.d29.s13.e4,esomeprazole,129-140,drug
DDI-DrugBank.d29.s14.e0,clarithromycin,30-43,drug
DDI-DrugBank.d29.s14.e1,pimozide,50-57,drug
DDI-DrugBank.d327.s0.e0,etidronate,100-109,drug
DDI-DrugBank.d327.s0.e1,warfarin,124-131,drug
DDI-DrugBank.d327.s2.e0,warfarin,109-116,drug
DDI-DrugBank.d461.s0.e0,anesthetics,50-60,group
DDI-DrugBank.d461.s0.e1,sedatives,63-71,group
DDI-DrugBank.d461.s0.e2,antianxiety drugs,74-90,group
DDI-DrugBank.d461.s0.e3,hypnotics,93-101,group
DDI-DrugBank.d461.s0.e4,alcohol,104-110,drug
DDI-DrugBank.d461.s0.e5,opiate analgesics,123-139,group
DDI-DrugBank.d547.s0.e0,candesartan cilexetil,66-86,drug
DDI-DrugBank.d547.s0.e1,glyburide,119-127,drug
DDI-DrugBank.d547.s0.e2,nifedipine,130-139,drug
DDI-DrugBank.d547.s0.e3,digoxin,142-148,drug
DDI-DrugBank.d547.s0.e4,warfarin,151-158,drug
DDI-DrugBank.d547.s0.e5,hydrochlorothiazide,161-179,drug
DDI-DrugBank.d547.s0.e6,contraceptives,191-204,group
DDI-DrugBank.d547.s0.e7,enalapril,243-251,drug
DDI-DrugBank.d547.s1.e0,candesartan,8-18,drug
DDI-DrugBank.d547.s2.e0,Lithium,0-6,drug
DDI-DrugBank.d547.s2.e1,lithium,38-44,drug
DDI-DrugBank.d547.s2.e2,lithium,130-136,drug
DDI-DrugBank.d547.s2.e3,ACE inhibitors,143-156,group
DDI-DrugBank.d547.s2.e4,angiotensin II receptor antagonists,173-207,group
DDI-DrugBank.d547.s3.e0,lithium,21-27,drug
DDI-DrugBank.d547.s3.e1,lithium,98-104,drug
DDI-DrugBank.d547.s3.e2,ATACAND,111-117,brand
DDI-DrugBank.d547.s3.e3,lithium,151-157,drug
DDI-DrugBank.d404.s0.e0,vitamin D,17-25,group
DDI-DrugBank.d404.s0.e1,Vitamin D2,38-47,drug
DDI-DrugBank.d404.s0.e2,Vitamin D3,50-59,drug
DDI-DrugBank.d404.s0.e3,Calcitriol,62-71,drug
DDI-DrugBank.d404.s0.e4,Calcidiol,78-86,drug
DDI-DrugBank.d404.s0.e5,Cholestyramine,90-103,drug
DDI-DrugBank.d404.s0.e6,Cholestyramine,106-119,drug
DDI-DrugBank.d404.s0.e7,fat soluble vitamins,174-193,group
DDI-DrugBank.d404.s1.e0,vitamin D,54-62,group
DDI-DrugBank.d404.s2.e0,Phenytoin,0-8,drug
DDI-DrugBank.d404.s2.e1,Phenobarbital,10-22,drug
DDI-DrugBank.d404.s2.e2,phenytoin,49-57,drug
DDI-DrugBank.d404.s2.e3,phenobarbital,62-74,drug
DDI-DrugBank.d404.s2.e4,vitamin D,117-125,group
DDI-DrugBank.d404.s2.e5,calcitriol,171-180,drug
DDI-DrugBank.d404.s3.e0,calcitriol,21-30,drug
DDI-DrugBank.d404.s3.e1,Rocaltrol,80-88,brand
DDI-DrugBank.d404.s4.e0,Thiazides,0-8,group
DDI-DrugBank.d404.s4.e1,Thiazides,11-19,group
DDI-DrugBank.d404.s5.e0,thiazides,63-71,group
DDI-DrugBank.d404.s5.e1,vitamin D,78-86,group
DDI-DrugBank.d404.s7.e0,Digitalis,0-8,group
DDI-DrugBank.d404.s7.e1,Vitamin D,11-19,group
DDI-DrugBank.d404.s7.e2,digitalis,95-103,group
DDI-DrugBank.d404.s8.e0,Ketoconazole,0-11,drug
DDI-DrugBank.d404.s8.e1,Ketoconazole,14-25,drug
DDI-DrugBank.d404.s8.e2,vitamin D,79-87,group
DDI-DrugBank.d404.s9.e0,ketoconazole,133-144,drug
DDI-DrugBank.d404.s10.e0,ketoconazole,45-56,drug
DDI-DrugBank.d404.s10.e1,vitamin D,63-71,group
DDI-DrugBank.d404.s11.e0,Corticosteroids,0-14,group
DDI-DrugBank.d404.s11.e1,vitamin D,72-80,group
DDI-DrugBank.d404.s11.e2,corticosteroids,131-145,group
DDI-DrugBank.d404.s12.e0,vitamin D,32-40,group
DDI-DrugBank.d404.s13.e0,Vitamin D,0-8,group
DDI-DrugBank.d404.s13.e1,vitamin D,46-54,group
DDI-DrugBank.d404.s14.e0,Calcium,0-6,drug
DDI-DrugBank.d404.s14.e1,calcium,55-61,drug
DDI-DrugBank.d404.s15.e0,Magnesium,0-8,drug
DDI-DrugBank.d404.s15.e1,Magnesium,11-19,drug
DDI-DrugBank.d404.s15.e2,antacids,50-57,group
DDI-DrugBank.d404.s15.e3,vitamin D,140-148,group
DDI-DrugBank.d55.s0.e0,Isoproterenol hydrochloride,0-26,drug
DDI-DrugBank.d55.s0.e1,epinephrine,42-52,drug
DDI-DrugBank.d55.s2.e0,ISUPREL,0-6,brand
DDI-DrugBank.d55.s2.e1,anesthetics,73-83,group
DDI-DrugBank.d55.s2.e2,halothane,93-101,drug
DDI-DrugBank.d55.s2.e3,sympathomimetic amines,179-200,group
DDI-DrugBank.d18.s0.e0,benzodiazepines,13-27,group
DDI-DrugBank.d18.s0.e1,lorazepam,40-48,drug
DDI-DrugBank.d18.s0.e2,barbiturates,125-136,group
DDI-DrugBank.d18.s0.e3,alcohol,141-147,drug
DDI-DrugBank.d18.s1.e0,Lorazepam,11-19,drug
DDI-DrugBank.d18.s1.e1,benzodiazepines,54-68,group
DDI-DrugBank.d18.s1.e2,ethyl alcohol,144-156,drug
DDI-DrugBank.d18.s1.e3,phenothiazines,159-172,group
DDI-DrugBank.d18.s1.e4,barbiturates,175-186,group
DDI-DrugBank.d18.s1.e5,MAO inhibitors,189-202,group
DDI-DrugBank.d18.s1.e6,antidepressants,215-229,group
DDI-DrugBank.d18.s1.e7,scopolamine,236-246,drug
DDI-DrugBank.d18.s1.e8,lorazepam,286-294,drug
DDI-DrugBank.d193.s0.e0,ERBITUX,48-54,brand
DDI-DrugBank.d193.s0.e1,irinotecan,93-102,drug
DDI-DrugBank.d193.s1.e0,ERBITUX,66-72,brand
DDI-DrugBank.d193.s1.e1,irinotecan,78-87,drug
DDI-DrugBank.d422.s0.e0,reserpine,37-45,drug
DDI-DrugBank.d422.s0.e1,beta blocking agents,92-111,group
DDI-DrugBank.d422.s1.e0,BREVIBLOC,35-43,brand
DDI-DrugBank.d422.s1.e1,esmolol HCl,46-56,drug
DDI-DrugBank.d422.s2.e0,BREVIBLOC,31-39,brand
DDI-DrugBank.d422.s2.e1,warfarin,45-52,drug
DDI-DrugBank.d422.s2.e2,BREVIBLOC,96-104,brand
DDI-DrugBank.d422.s2.e3,warfarin,110-117,drug
DDI-DrugBank.d422.s2.e4,warfarin,134-141,drug
DDI-DrugBank.d422.s3.e0,BREVIBLOC,0-8,brand
DDI-DrugBank.d422.s3.e1,warfarin,65-72,drug
DDI-DrugBank.d422.s4.e0,digoxin,5-11,drug
DDI-DrugBank.d422.s4.e1,BREVIBLOC,17-25,brand
DDI-DrugBank.d422.s4.e2,digoxin,126-132,drug
DDI-DrugBank.d422.s5.e0,Digoxin,0-6,drug
DDI-DrugBank.d422.s5.e1,BREVIBLOC,23-31,brand
DDI-DrugBank.d422.s6.e0,morphine,17-24,drug
DDI-DrugBank.d422.s6.e1,BREVIBLOC,30-38,brand
DDI-DrugBank.d422.s6.e2,morphine,105-112,drug
DDI-DrugBank.d422.s6.e3,BREVIBLOC,141-149,brand
DDI-DrugBank.d422.s6.e4,morphine,218-225,drug
DDI-DrugBank.d422.s8.e0,BREVIBLOC,14-22,drug
DDI-DrugBank.d422.s8.e1,succinylcholine,43-57,drug
DDI-DrugBank.d422.s9.e0,succinylcholine,39-53,drug
DDI-DrugBank.d422.s9.e1,BREVIBLOC,73-81,brand
DDI-DrugBank.d422.s10.e0,BREVIBLOC,102-110,brand
DDI-DrugBank.d422.s10.e1,digoxin,188-194,drug
DDI-DrugBank.d422.s10.e2,morphine,197-204,drug
DDI-DrugBank.d422.s10.e3,succinylcholine,207-221,drug
DDI-DrugBank.d422.s10.e4,warfarin,226-233,drug
DDI-DrugBank.d422.s11.e0,beta blockers,13-25,group
DDI-DrugBank.d422.s12.e0,epinephrine,56-66,drug
DDI-DrugBank.d422.s13.e0,BREVIBLOC,56-64,brand
DDI-DrugBank.d422.s13.e1,verapamil,70-78,drug
DDI-DrugBank.d422.s15.e0,BREVIBLOC,14-22,brand
DDI-DrugBank.d422.s15.e1,dopamine,158-165,drug
DDI-DrugBank.d422.s15.e2,epinephrine,168-178,drug
DDI-DrugBank.d422.s15.e3,norepinephrine,185-198,drug
DDI-DrugBank.d500.s0.e0,tetracyclines,8-20,group
DDI-DrugBank.d500.s0.e1,anticoagulant,98-110,group
DDI-DrugBank.d500.s0.e2,anticoagulant,161-173,group
DDI-DrugBank.d500.s1.e0,penicillin,73-82,drug
DDI-DrugBank.d500.s1.e1,tetracyclines,117-129,group
DDI-DrugBank.d500.s1.e2,penicillin,151-160,group
DDI-DrugBank.d500.s2.e0,tetracyclines,14-26,group
DDI-DrugBank.d500.s2.e1,antacids,43-50,group
DDI-DrugBank.d500.s2.e2,aluminum,63-70,drug
DDI-DrugBank.d500.s2.e3,calcium,73-79,drug
DDI-DrugBank.d500.s2.e4,magnesium,85-93,drug
DDI-DrugBank.d500.s2.e5,iron,100-103,drug
DDI-DrugBank.d500.s3.e0,tetracycline,14-25,drug
DDI-DrugBank.d500.s3.e1,bismuth subsalicylate,42-62,drug
DDI-DrugBank.d500.s4.e0,Barbiturates,0-11,group
DDI-DrugBank.d500.s4.e1,carbamazepine,14-26,drug
DDI-DrugBank.d500.s4.e2,phenytoin,33-41,drug
DDI-DrugBank.d500.s4.e3,doxycycline,69-79,drug
DDI-DrugBank.d500.s5.e0,tetracycline,22-33,drug
DDI-DrugBank.d500.s5.e1,Penthrane,39-47,brand
DDI-DrugBank.d500.s5.e2,methoxyflurane,50-63,drug
DDI-DrugBank.d500.s6.e0,tetracycline,18-29,drug
DDI-DrugBank.d500.s6.e1,contraceptives,47-60,group
DDI-DrugBank.d511.s0.e0,FOSCAVIR,31-38,brand
DDI-DrugBank.d511.s0.e1,pentamidine,56-66,drug
DDI-DrugBank.d511.s1.e0,FOSCAVIR,66-73,brand
DDI-DrugBank.d511.s1.e1,pentamidine,91-101,drug
DDI-DrugBank.d511.s3.e0,pentamidine,56-66,drug
DDI-DrugBank.d511.s4.e0,foscarnet,11-19,drug
DDI-DrugBank.d511.s4.e1,FOSCAVIR,69-76,brand
DDI-DrugBank.d511.s4.e2,aminoglycosides,154-168,group
DDI-DrugBank.d511.s4.e3,amphotericin B,171-184,drug
DDI-DrugBank.d511.s4.e4,pentamidine,202-212,drug
DDI-DrugBank.d511.s5.e0,FOSCAVIR,6-13,brand
DDI-DrugBank.d511.s6.e0,Ganciclovir,0-10,drug
DDI-DrugBank.d511.s6.e1,foscarnet,37-45,drug
DDI-DrugBank.d511.s6.e2,ganciclovir,51-61,drug
DDI-DrugBank.d270.s0.e0,Nevirapine,0-9,drug
DDI-DrugBank.d270.s1.e0,Nevirapine,0-9,drug
DDI-DrugBank.d270.s2.e0,nevirapine,132-141,drug
DDI-DrugBank.d270.s3.e0,nevirapine,74-83,drug
DDI-DrugBank.d270.s6.e0,nevirapine,106-115,drug
DDI-DrugBank.d270.s9.e0,nevirapine,33-42,drug
DDI-DrugBank.d270.s9.e1,antithrombotic agent,52-71,group
DDI-DrugBank.d270.s9.e2,warfarin,73-80,drug
DDI-DrugBank.d270.s10.e0,warfarin,59-66,drug
DDI-DrugBank.d270.s11.e0,warfarin,5-12,drug
DDI-DrugBank.d270.s11.e1,nevirapine,38-47,drug
DDI-DrugBank.d270.s14.e0,Nevirapine,27-36,drug
DDI-DrugBank.d270.s16.e0,Clarithromycin,0-13,drug
DDI-DrugBank.d270.s17.e0,Clarithromycin,0-13,drug
DDI-DrugBank.d270.s18.e0,Clarithromycin,0-13,drug
DDI-DrugBank.d270.s18.e1,nevirapine,55-64,drug
DDI-DrugBank.d270.s19.e0,clarithromycin,64-77,drug
DDI-DrugBank.d270.s20.e0,clarithromycin,16-29,drug
DDI-DrugBank.d270.s20.e1,azithromycin,39-50,drug
DDI-DrugBank.d270.s21.e0,Efavirenz,0-8,drug
DDI-DrugBank.d270.s22.e0,Efavirenz,0-8,drug
DDI-DrugBank.d270.s24.e0,Ethinyl estradiol,0-16,drug
DDI-DrugBank.d270.s24.e1,Norethindrone,22-34,drug
DDI-DrugBank.d270.s25.e0,Ethinyl estradiol,0-16,drug
DDI-DrugBank.d270.s25.e1,Norethindrone,18-30,drug
DDI-DrugBank.d270.s26.e0,contraceptives,5-18,group
DDI-DrugBank.d270.s26.e1,nevirapine,132-141,drug
DDI-DrugBank.d270.s28.e0,Fluconazole,0-10,drug
DDI-DrugBank.d270.s29.e0,Nevirapine,0-9,drug
DDI-DrugBank.d270.s30.e0,nevirapine,44-53,drug
DDI-DrugBank.d270.s31.e0,Indinavir,0-8,drug
DDI-DrugBank.d270.s32.e0,Indinavir,0-8,drug
DDI-DrugBank.d270.s33.e0,indinavir,91-99,drug
DDI-DrugBank.d270.s34.e0,Ketoconazole,0-11,drug
DDI-DrugBank.d270.s35.e0,Ketoconazole,0-11,drug
DDI-DrugBank.d270.s36.e0,Nevirapine,0-9,drug
DDI-DrugBank.d270.s36.e1,ketoconazole,15-26,drug
DDI-DrugBank.d270.s36.e2,ketoconazole,88-99,drug
DDI-DrugBank.d270.s37.e0,Lopinavir,0-8,drug
DDI-DrugBank.d270.s37.e1,Ritonavir,10-18,drug
DDI-DrugBank.d270.s38.e0,Lopinavir,0-8,drug
DDI-DrugBank.d270.s39.e0,lopinavir,19-27,drug
DDI-DrugBank.d270.s39.e1,ritonavir,29-37,drug
DDI-DrugBank.d270.s39.e2,nevirapine,109-118,drug
DDI-DrugBank.d270.s40.e0,Methadone,0-8,drug
DDI-DrugBank.d270.s42.e0,Methadone,0-8,drug
DDI-DrugBank.d270.s42.e1,opiate,92-97,group
DDI-DrugBank.d270.s42.e2,Methadone,111-119,drug
DDI-DrugBank.d270.s42.e3,nevirapine,151-160,drug
DDI-DrugBank.d270.s42.e4,methadone,220-228,drug
DDI-DrugBank.d270.s43.e0,Nelfinavir,0-9,drug
DDI-DrugBank.d270.s44.e0,Nelfinavir,0-9,drug
DDI-DrugBank.d270.s45.e0,nelfinavir,25-34,drug
DDI-DrugBank.d270.s45.e1,nevirapine,55-64,drug
DDI-DrugBank.d270.s46.e0,Rifabutin,0-8,drug
DDI-DrugBank.d270.s47.e0,Rifabutin,0-8,drug
DDI-DrugBank.d270.s48.e0,Rifabutin,0-8,drug
DDI-DrugBank.d270.s49.e0,rifabutin,92-100,drug
DDI-DrugBank.d270.s51.e0,Rifampin,0-7,drug
DDI-DrugBank.d270.s52.e0,Nevirapine,0-9,drug
DDI-DrugBank.d270.s53.e0,Nevirapine,0-9,drug
DDI-DrugBank.d270.s53.e1,rifampin,15-22,drug
DDI-DrugBank.d270.s53.e2,nevirapine,84-93,drug
DDI-DrugBank.d270.s54.e0,nevirapine,77-86,drug
DDI-DrugBank.d270.s54.e1,rifabutin,114-122,drug
DDI-DrugBank.d270.s55.e0,Saquinavir,0-9,drug
DDI-DrugBank.d270.s56.e0,Saquinavir,0-9,drug
